bodyid,pre,type,species,region,hemilineage,neurotransmitter_verified,neurotransmitter_verified_source,neurotransmitter_verified_evidence,neurotransmitter_verified_confidence
2290653097,30,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
2290653097,30,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
2291002542,30,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
2291002542,30,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
2291006502,39,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
2291006502,39,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
2291352085,48,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
2291352085,48,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
2323379824,17,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
2323379824,17,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
5812995406,61,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
5812995406,61,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
5812999642,41,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
5812999642,41,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
5812999644,29,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
5812999644,29,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
5812999645,42,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
5812999645,42,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
5812999647,43,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
5812999647,43,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
5813003753,57,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
5813003753,57,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
5813005525,37,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
5813005525,37,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
5813005526,36,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
5813005526,36,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
5813005545,32,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
5813005545,32,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
5813005551,37,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
5813005551,37,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
5813005553,27,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
5813005553,27,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
5813005563,24,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
5813005563,24,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
5813040472,42,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
5813040472,42,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
5813068224,39,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
5813068224,39,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
5813068349,25,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
5813068349,25,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
5813077121,17,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
5813077121,17,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
5813077853,28,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
5813077853,28,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
5901195871,48,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
5901195871,48,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
5901197739,33,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
5901197739,33,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
5901206247,43,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
5901206247,43,ORN_VM4,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
1919606824,58,ORN_VM5d,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
1919606824,58,ORN_VM5d,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
1919606852,47,ORN_VM5d,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
1919606852,47,ORN_VM5d,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
1919611150,62,ORN_VM5d,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
1919611150,62,ORN_VM5d,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
1919947917,49,ORN_VM5d,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
1919947917,49,ORN_VM5d,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
1919947985,59,ORN_VM5d,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
1919947985,59,ORN_VM5d,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
1919952117,51,ORN_VM5d,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
1919952117,51,ORN_VM5d,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
1919952136,47,ORN_VM5d,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
1919952136,47,ORN_VM5d,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
1919952145,61,ORN_VM5d,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
1919952145,61,ORN_VM5d,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
1919956523,60,ORN_VM5d,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
1919956523,60,ORN_VM5d,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
1919956557,51,ORN_VM5d,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
1919956557,51,ORN_VM5d,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
1920288829,87,ORN_VM5d,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
1920288829,87,ORN_VM5d,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
1920292924,41,ORN_VM5d,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
1920292924,41,ORN_VM5d,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
1920292932,57,ORN_VM5d,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
1920292932,57,ORN_VM5d,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
1920292983,49,ORN_VM5d,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
1920292983,49,ORN_VM5d,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
1920297251,50,ORN_VM5d,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
1920297251,50,ORN_VM5d,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
1920297317,58,ORN_VM5d,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
1920297317,58,ORN_VM5d,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
1920633993,78,ORN_VM5d,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
1920633993,78,ORN_VM5d,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
1920634004,45,ORN_VM5d,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
1920634004,45,ORN_VM5d,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
1949959597,53,ORN_VM5d,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
1949959597,53,ORN_VM5d,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
1949963653,56,ORN_VM5d,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
1949963653,56,ORN_VM5d,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
1949963738,62,ORN_VM5d,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
1949963738,62,ORN_VM5d,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
1949963933,45,ORN_VM5d,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
1949963933,45,ORN_VM5d,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
1949967960,50,ORN_VM5d,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
1949967960,50,ORN_VM5d,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
1949968014,50,ORN_VM5d,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
1949968014,50,ORN_VM5d,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
1949968022,52,ORN_VM5d,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
1949968022,52,ORN_VM5d,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
1950300694,50,ORN_VM5d,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
1950300694,50,ORN_VM5d,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
1950304683,29,ORN_VM5d,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
1950304683,29,ORN_VM5d,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
1950304912,51,ORN_VM5d,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
1950304912,51,ORN_VM5d,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
1950304963,96,ORN_VM5d,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
1950304963,96,ORN_VM5d,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
1950305000,46,ORN_VM5d,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
1950305000,46,ORN_VM5d,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
1950309168,27,ORN_VM5d,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
1950309168,27,ORN_VM5d,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
1950637186,48,ORN_VM5d,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
1950637186,48,ORN_VM5d,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
1950641434,74,ORN_VM5d,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
1950641434,74,ORN_VM5d,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
1950641537,45,ORN_VM5d,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
1950641537,45,ORN_VM5d,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
1950641562,57,ORN_VM5d,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
1950641562,57,ORN_VM5d,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
1950645340,37,ORN_VM5d,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
1950645340,37,ORN_VM5d,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
1950645499,58,ORN_VM5d,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
1950645499,58,ORN_VM5d,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
1950645656,60,ORN_VM5d,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
1950645656,60,ORN_VM5d,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
1950649874,68,ORN_VM5d,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
1950649874,68,ORN_VM5d,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
1950649953,57,ORN_VM5d,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
1950649953,57,ORN_VM5d,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
1950654449,64,ORN_VM5d,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
1950654449,64,ORN_VM5d,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
1950654496,20,ORN_VM5d,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
1950654496,20,ORN_VM5d,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
1950982362,78,ORN_VM5d,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
1950982362,78,ORN_VM5d,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
1950982707,54,ORN_VM5d,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
1950982707,54,ORN_VM5d,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
1950995241,49,ORN_VM5d,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
1950995241,49,ORN_VM5d,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
1950995474,46,ORN_VM5d,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
1950995474,46,ORN_VM5d,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
1950995575,47,ORN_VM5d,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
1950995575,47,ORN_VM5d,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
1950995585,26,ORN_VM5d,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
1950995585,26,ORN_VM5d,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
1951331796,49,ORN_VM5d,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
1951331796,49,ORN_VM5d,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
1951331995,53,ORN_VM5d,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
1951331995,53,ORN_VM5d,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
1951672911,52,ORN_VM5d,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
1951672911,52,ORN_VM5d,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
1980325289,44,ORN_VM5d,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
1980325289,44,ORN_VM5d,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
1980329783,47,ORN_VM5d,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
1980329783,47,ORN_VM5d,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
1980657565,53,ORN_VM5d,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
1980657565,53,ORN_VM5d,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
1980661413,50,ORN_VM5d,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
1980661413,50,ORN_VM5d,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
1980666391,34,ORN_VM5d,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
1980666391,34,ORN_VM5d,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
1980998276,33,ORN_VM5d,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
1980998276,33,ORN_VM5d,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
1980998346,53,ORN_VM5d,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
1980998346,53,ORN_VM5d,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
1981339518,52,ORN_VM5d,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
1981339518,52,ORN_VM5d,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
1981343850,63,ORN_VM5d,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
1981343850,63,ORN_VM5d,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
1981348270,47,ORN_VM5d,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
1981348270,47,ORN_VM5d,adult_drosophila_melanogaster,central_brain,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
