species,region,cell_type,hemilineage,known_nt,known_nt_source,known_nt_evidence,known_nt_confidence
larval_drosophila_melanogaster,cns,AN-L-Sens-B3-VM-13,unpublished,NA,"Winding, Pedigo et al. 2023, Miroschnikow et al. 2018, Hueckesfeld et al. 2020",NA,2
larval_drosophila_melanogaster,cns,AN-L-Sens-B3-VM-14,unpublished,NA,"Winding, Pedigo et al. 2023, Miroschnikow et al. 2018, Hueckesfeld et al. 2020",NA,2
larval_drosophila_melanogaster,cns,AN-L-Sens-B3-VM-15,unpublished,NA,"Winding, Pedigo et al. 2023, Miroschnikow et al. 2018, Hueckesfeld et al. 2020",NA,2
larval_drosophila_melanogaster,cns,AN-R-Sens-B1-ACa-01,unpublished,NA,"Winding, Pedigo et al. 2023, Miroschnikow et al. 2018, Hueckesfeld et al. 2020, Schlegel et al. 2016",NA,2
larval_drosophila_melanogaster,cns,AN-R-Sens-B1-ACa-02,unpublished,NA,"Winding, Pedigo et al. 2023, Miroschnikow et al. 2018, Hueckesfeld et al. 2020, Schlegel et al. 2016",NA,2
larval_drosophila_melanogaster,cns,AN-R-Sens-B1-ACa-03,unpublished,NA,"Winding, Pedigo et al. 2023, Miroschnikow et al. 2018, Hueckesfeld et al. 2020",NA,2
larval_drosophila_melanogaster,cns,AN-R-Sens-B1-ACa-04,unpublished,NA,"Winding, Pedigo et al. 2023, Miroschnikow et al. 2018, Hueckesfeld et al. 2020",NA,2
larval_drosophila_melanogaster,cns,AN-R-Sens-B1-ACa-05,unpublished,NA,"Winding, Pedigo et al. 2023, Miroschnikow et al. 2018, Hueckesfeld et al. 2020",NA,2
larval_drosophila_melanogaster,cns,AN-R-Sens-B1-ACa-06,unpublished,NA,"Winding, Pedigo et al. 2023, Miroschnikow et al. 2018, Hueckesfeld et al. 2020",NA,2
larval_drosophila_melanogaster,cns,AN-R-Sens-B1-ACa-07,unpublished,NA,"Winding, Pedigo et al. 2023, Miroschnikow et al. 2018, Hueckesfeld et al. 2020, Schlegel et al. 2016",NA,2
larval_drosophila_melanogaster,cns,AN-R-Sens-B1-ACa-08,unpublished,NA,"Winding, Pedigo et al. 2023, Miroschnikow et al. 2018, Hueckesfeld et al. 2020, Schlegel et al. 2016",NA,2
larval_drosophila_melanogaster,cns,AN-R-Sens-B1-ACa-09,unpublished,NA,"Winding, Pedigo et al. 2023, Miroschnikow et al. 2018, Hueckesfeld et al. 2020, Schlegel et al. 2016",NA,2
larval_drosophila_melanogaster,cns,AN-R-Sens-B1-ACa-10,unpublished,NA,"Winding, Pedigo et al. 2023, Miroschnikow et al. 2018, Hueckesfeld et al. 2020",NA,2
larval_drosophila_melanogaster,cns,AN-R-Sens-B1-ACa-11,unpublished,NA,"Winding, Pedigo et al. 2023, Miroschnikow et al. 2018, Hueckesfeld et al. 2020",NA,2
larval_drosophila_melanogaster,cns,AN-R-Sens-B1-ACa-12,unpublished,NA,"Winding, Pedigo et al. 2023, Miroschnikow et al. 2018, Hueckesfeld et al. 2020",NA,2
larval_drosophila_melanogaster,cns,AN-R-Sens-B1-ACa-13,unpublished,NA,"Winding, Pedigo et al. 2023, Miroschnikow et al. 2018, Hueckesfeld et al. 2020",NA,2
larval_drosophila_melanogaster,cns,AN-R-Sens-B1-ACa-14,unpublished,NA,"Winding, Pedigo et al. 2023, Miroschnikow et al. 2018, Hueckesfeld et al. 2020, Schlegel et al. 2016",NA,2
larval_drosophila_melanogaster,cns,AN-R-Sens-B1-ACa-17,unpublished,NA,"Winding, Pedigo et al. 2023, Miroschnikow et al. 2018, Hueckesfeld et al. 2020",NA,2
larval_drosophila_melanogaster,cns,AN-R-Sens-B1-AVa-15,unpublished,NA,"Winding, Pedigo et al. 2023, Miroschnikow et al. 2018, Hueckesfeld et al. 2020, Schlegel et al. 2016",NA,2
larval_drosophila_melanogaster,cns,AN-R-Sens-B1-AVa-16,unpublished,NA,"Winding, Pedigo et al. 2023, Miroschnikow et al. 2018, Hueckesfeld et al. 2020, Schlegel et al. 2016",NA,2
larval_drosophila_melanogaster,cns,AN-R-Sens-B1-AVa-18,unpublished,NA,"Winding, Pedigo et al. 2023, Miroschnikow et al. 2018, Hueckesfeld et al. 2020, Schlegel et al. 2016",NA,2
larval_drosophila_melanogaster,cns,AN-R-Sens-B1-AVa-19,unpublished,NA,"Winding, Pedigo et al. 2023, Miroschnikow et al. 2018, Hueckesfeld et al. 2020, Schlegel et al. 2016",NA,2
larval_drosophila_melanogaster,cns,AN-R-Sens-B1-AVa-20,unpublished,NA,"Winding, Pedigo et al. 2023, Miroschnikow et al. 2018, Hueckesfeld et al. 2020, Schlegel et al. 2016",NA,2
larval_drosophila_melanogaster,cns,AN-R-Sens-B1-AVa-21,unpublished,NA,"Winding, Pedigo et al. 2023, Miroschnikow et al. 2018, Hueckesfeld et al. 2020, Schlegel et al. 2016",NA,2
larval_drosophila_melanogaster,cns,AN-R-Sens-B1-AVa-22,unpublished,NA,"Winding, Pedigo et al. 2023, Miroschnikow et al. 2018, Hueckesfeld et al. 2020, Schlegel et al. 2016",NA,2
larval_drosophila_melanogaster,cns,AN-R-Sens-B1-AVa-23,unpublished,NA,"Winding, Pedigo et al. 2023, Miroschnikow et al. 2018, Hueckesfeld et al. 2020, Schlegel et al. 2016",NA,2
larval_drosophila_melanogaster,cns,AN-R-Sens-B1-AVa-24,unpublished,NA,"Winding, Pedigo et al. 2023, Miroschnikow et al. 2018, Hueckesfeld et al. 2020, Schlegel et al. 2016",NA,2
larval_drosophila_melanogaster,cns,AN-R-Sens-B1-AVa-25,unpublished,NA,"Winding, Pedigo et al. 2023, Miroschnikow et al. 2018, Hueckesfeld et al. 2020, Schlegel et al. 2016",NA,2
larval_drosophila_melanogaster,cns,AN-R-Sens-B1-AVa-26,unpublished,NA,"Winding, Pedigo et al. 2023, Miroschnikow et al. 2018, Hueckesfeld et al. 2020, Schlegel et al. 2016",NA,2
larval_drosophila_melanogaster,cns,AN-R-Sens-B1-AVa-27,unpublished,NA,"Winding, Pedigo et al. 2023, Miroschnikow et al. 2018, Hueckesfeld et al. 2020",NA,2
larval_drosophila_melanogaster,cns,AN-R-Sens-B1-AVa-28,unpublished,NA,"Miroschnikow et al. 2018, Winding, Pedigo et al. 2023, Hueckesfeld et al. 2020",NA,2
larval_drosophila_melanogaster,cns,AN-R-Sens-B1-AVa-29,unpublished,NA,"Winding, Pedigo et al. 2023, Miroschnikow et al. 2018, Hueckesfeld et al. 2020",NA,2
larval_drosophila_melanogaster,cns,AN-R-Sens-B1-AVa-30,unpublished,NA,"Winding, Pedigo et al. 2023, Miroschnikow et al. 2018, Hueckesfeld et al. 2020",NA,2
larval_drosophila_melanogaster,cns,AN-R-Sens-B1-AVa-31,unpublished,NA,"Winding, Pedigo et al. 2023, Miroschnikow et al. 2018, Hueckesfeld et al. 2020",NA,2
larval_drosophila_melanogaster,cns,AN-R-Sens-B1-AVa-32,unpublished,NA,"Miroschnikow et al. 2018, Winding, Pedigo et al. 2023, Hueckesfeld et al. 2020",NA,2
larval_drosophila_melanogaster,cns,AN-R-Sens-B1-AVa-33,unpublished,NA,"Winding, Pedigo et al. 2023, Miroschnikow et al. 2018, Hueckesfeld et al. 2020",NA,2
larval_drosophila_melanogaster,cns,AN-R-Sens-B1-AVa-34,unpublished,NA,"Winding, Pedigo et al. 2023, Miroschnikow et al. 2018, Hueckesfeld et al. 2020",NA,2
larval_drosophila_melanogaster,cns,AN-R-Sens-B1-AVa-35,unpublished,NA,"Winding, Pedigo et al. 2023, Miroschnikow et al. 2018, Hueckesfeld et al. 2020",NA,2
larval_drosophila_melanogaster,cns,AN-R-Sens-B1-AVa-36,unpublished,NA,"Winding, Pedigo et al. 2023, Miroschnikow et al. 2018, Hueckesfeld et al. 2020",NA,2
larval_drosophila_melanogaster,cns,AN-R-Sens-B1-AVa-37,unpublished,NA,"Winding, Pedigo et al. 2023, Miroschnikow et al. 2018, Hueckesfeld et al. 2020",NA,2
larval_drosophila_melanogaster,cns,AN-R-Sens-B1-AVa-38,unpublished,NA,"Winding, Pedigo et al. 2023, Miroschnikow et al. 2018, Hueckesfeld et al. 2020",NA,2
larval_drosophila_melanogaster,cns,AN-R-Sens-B1-AVa-39,unpublished,NA,"Winding, Pedigo et al. 2023, Miroschnikow et al. 2018, Hueckesfeld et al. 2020",NA,2
larval_drosophila_melanogaster,cns,AN-R-Sens-B1-AVa-40,unpublished,NA,"Winding, Pedigo et al. 2023, Miroschnikow et al. 2018, Hueckesfeld et al. 2020",NA,2
larval_drosophila_melanogaster,cns,AN-R-Sens-B1-AVa-41,unpublished,NA,"Winding, Pedigo et al. 2023, Miroschnikow et al. 2018, Hueckesfeld et al. 2020",NA,2
larval_drosophila_melanogaster,cns,AN-R-Sens-B1-AVa-42,unpublished,NA,"Winding, Pedigo et al. 2023, Miroschnikow et al. 2018, Hueckesfeld et al. 2020",NA,2
larval_drosophila_melanogaster,cns,AN-R-Sens-B1-AVa-43,unpublished,NA,"Winding, Pedigo et al. 2023, Miroschnikow et al. 2018, Hueckesfeld et al. 2020",NA,2
larval_drosophila_melanogaster,cns,AN-R-Sens-B1-AVa-44,unpublished,NA,"Winding, Pedigo et al. 2023, Miroschnikow et al. 2018, Hueckesfeld et al. 2020",NA,2
larval_drosophila_melanogaster,cns,AN-R-Sens-B1-AVa-45,unpublished,NA,"Miroschnikow et al. 2018, Winding, Pedigo et al. 2023, Hueckesfeld et al. 2020",NA,2
larval_drosophila_melanogaster,cns,AN-R-Sens-B2-?-00,unpublished,NA,"Winding, Pedigo et al. 2023, Miroschnikow et al. 2018",NA,2
larval_drosophila_melanogaster,cns,AN-R-Sens-B2-ACp-01,unpublished,NA,"Winding, Pedigo et al. 2023, Miroschnikow et al. 2018, Hueckesfeld et al. 2020",NA,2
larval_drosophila_melanogaster,cns,AN-R-Sens-B2-ACp-02,unpublished,NA,"Winding, Pedigo et al. 2023, Miroschnikow et al. 2018, Hueckesfeld et al. 2020, Schlegel et al. 2016",NA,2
larval_drosophila_melanogaster,cns,AN-R-Sens-B2-ACp-03,unpublished,NA,"Winding, Pedigo et al. 2023, Miroschnikow et al. 2018, Hueckesfeld et al. 2020",NA,2
larval_drosophila_melanogaster,cns,AN-R-Sens-B2-ACp-04,unpublished,NA,"Winding, Pedigo et al. 2023, Miroschnikow et al. 2018, Hueckesfeld et al. 2020",NA,2
larval_drosophila_melanogaster,cns,AN-R-Sens-B2-ACp-05,unpublished,NA,"Winding, Pedigo et al. 2023, Miroschnikow et al. 2018, Hueckesfeld et al. 2020",NA,2
larval_drosophila_melanogaster,cns,AN-R-Sens-B2-ACp-06,unpublished,NA,"Winding, Pedigo et al. 2023, Miroschnikow et al. 2018, Hueckesfeld et al. 2020",NA,2
larval_drosophila_melanogaster,cns,AN-R-Sens-B2-ACp-07,unpublished,NA,"Winding, Pedigo et al. 2023, Miroschnikow et al. 2018, Hueckesfeld et al. 2020",NA,2
larval_drosophila_melanogaster,cns,AN-R-Sens-B2-ACp-08,unpublished,NA,"Winding, Pedigo et al. 2023, Miroschnikow et al. 2018, Hueckesfeld et al. 2020",NA,2
larval_drosophila_melanogaster,cns,AN-R-Sens-B2-ACp-09,unpublished,NA,"Winding, Pedigo et al. 2023, Miroschnikow et al. 2018, Hueckesfeld et al. 2020",NA,2
larval_drosophila_melanogaster,cns,AN-R-Sens-B2-ACp-10,unpublished,NA,"Winding, Pedigo et al. 2023, Miroschnikow et al. 2018, Hueckesfeld et al. 2020",NA,2
larval_drosophila_melanogaster,cns,AN-R-Sens-B2-ACp-11,unpublished,NA,"Winding, Pedigo et al. 2023, Miroschnikow et al. 2018, Hueckesfeld et al. 2020",NA,2
larval_drosophila_melanogaster,cns,AN-R-Sens-B2-ACp-12,unpublished,NA,"Winding, Pedigo et al. 2023, Miroschnikow et al. 2018, Hueckesfeld et al. 2020",NA,2
larval_drosophila_melanogaster,cns,AN-R-Sens-B2-ACp-13,unpublished,NA,"Winding, Pedigo et al. 2023, Miroschnikow et al. 2018, Hueckesfeld et al. 2020",NA,2
larval_drosophila_melanogaster,cns,AN-R-Sens-B2-ACp-14,unpublished,NA,"Winding, Pedigo et al. 2023, Miroschnikow et al. 2018, Hueckesfeld et al. 2020",NA,2
larval_drosophila_melanogaster,cns,AN-R-Sens-B2-ACp-15,unpublished,NA,"Winding, Pedigo et al. 2023, Miroschnikow et al. 2018, Hueckesfeld et al. 2020",NA,2
larval_drosophila_melanogaster,cns,AN-R-Sens-B2-ACp-16,unpublished,NA,"Winding, Pedigo et al. 2023, Miroschnikow et al. 2018, Hueckesfeld et al. 2020",NA,2
larval_drosophila_melanogaster,cns,AN-R-Sens-B2-ACp-17,unpublished,NA,"Miroschnikow et al. 2018, Winding, Pedigo et al. 2023, Hueckesfeld et al. 2020",NA,2
larval_drosophila_melanogaster,cns,AN-R-Sens-B2-ACp-18,unpublished,NA,"Winding, Pedigo et al. 2023, Miroschnikow et al. 2018, Hueckesfeld et al. 2020, Schlegel et al. 2016",NA,2
larval_drosophila_melanogaster,cns,AN-R-Sens-B2-ACp-19,unpublished,NA,"Winding, Pedigo et al. 2023, Miroschnikow et al. 2018, Hueckesfeld et al. 2020, Schlegel et al. 2016",NA,2
larval_drosophila_melanogaster,cns,AN-R-Sens-B2-ACp-20,unpublished,NA,"Winding, Pedigo et al. 2023, Miroschnikow et al. 2018, Hueckesfeld et al. 2020",NA,2
larval_drosophila_melanogaster,cns,AN-R-Sens-B2-ACp-21,unpublished,NA,"Winding, Pedigo et al. 2023, Miroschnikow et al. 2018, Hueckesfeld et al. 2020",NA,2
larval_drosophila_melanogaster,cns,AN-R-Sens-B2-ACp-22,unpublished,NA,"Winding, Pedigo et al. 2023, Miroschnikow et al. 2018, Hueckesfeld et al. 2020",NA,2
larval_drosophila_melanogaster,cns,AN-R-Sens-B2-ACp-23,unpublished,NA,"Winding, Pedigo et al. 2023, Miroschnikow et al. 2018, Hueckesfeld et al. 2020",NA,2
larval_drosophila_melanogaster,cns,AN-R-Sens-B2-AVa-24 (PPS mechano),unpublished,NA,"Winding, Pedigo et al. 2023, Miroschnikow et al. 2018, Hueckesfeld et al. 2020, Schlegel et al. 2016",NA,2
larval_drosophila_melanogaster,cns,AN-R-Sens-B2-AVa-25 (PPS mechano),unpublished,NA,"Miroschnikow et al. 2018, Winding, Pedigo et al. 2023, Hueckesfeld et al. 2020, Schlegel et al. 2016",NA,2
larval_drosophila_melanogaster,cns,AN-R-Sens-B2-AVp-01,unpublished,NA,"Winding, Pedigo et al. 2023, Miroschnikow et al. 2018, Hueckesfeld et al. 2020",NA,2
larval_drosophila_melanogaster,cns,AN-R-Sens-B2-AVp-02,unpublished,NA,"Winding, Pedigo et al. 2023, Miroschnikow et al. 2018, Hueckesfeld et al. 2020",NA,2
larval_drosophila_melanogaster,cns,AN-R-Sens-B2-AVp-03,unpublished,NA,"Winding, Pedigo et al. 2023, Miroschnikow et al. 2018, Hueckesfeld et al. 2020",NA,2
larval_drosophila_melanogaster,cns,AN-R-Sens-B2-AVp-06,unpublished,NA,"Winding, Pedigo et al. 2023, Miroschnikow et al. 2018, Hueckesfeld et al. 2020",NA,2
larval_drosophila_melanogaster,cns,AN-R-Sens-B2-VM-04,unpublished,NA,"Winding, Pedigo et al. 2023, Miroschnikow et al. 2018, Hueckesfeld et al. 2020",NA,2
larval_drosophila_melanogaster,cns,AN-R-Sens-B2-VM-05,unpublished,NA,"Winding, Pedigo et al. 2023, Miroschnikow et al. 2018, Hueckesfeld et al. 2020",NA,2
larval_drosophila_melanogaster,cns,AN-R-Sens-B2-VM-07,unpublished,NA,"Winding, Pedigo et al. 2023, Miroschnikow et al. 2018, Hueckesfeld et al. 2020",NA,2
larval_drosophila_melanogaster,cns,AN-R-Sens-B2-VM-08,unpublished,NA,"Winding, Pedigo et al. 2023, Miroschnikow et al. 2018, Hueckesfeld et al. 2020",NA,2
larval_drosophila_melanogaster,cns,AN-R-Sens-B3-ACal-01 (temp sensing right neuron alone),unpublished,NA,"Winding, Pedigo et al. 2023, Miroschnikow et al. 2018, Hueckesfeld et al. 2020",NA,2
larval_drosophila_melanogaster,cns,AN-R-Sens-B3-ACal-02 (temp sensing right neuron together 2),unpublished,NA,"Winding, Pedigo et al. 2023, Miroschnikow et al. 2018, Hueckesfeld et al. 2020",NA,2
larval_drosophila_melanogaster,cns,AN-R-Sens-B3-ACal-03 (temp sensing right neuron together 1),unpublished,NA,"Winding, Pedigo et al. 2023, Miroschnikow et al. 2018, Hueckesfeld et al. 2020",NA,2
larval_drosophila_melanogaster,cns,AN-R-Sens-B3-ACal-04 (Non-ORN 2),unpublished,NA,"Winding, Pedigo et al. 2023, Miroschnikow et al. 2018, Hueckesfeld et al. 2020",NA,2
larval_drosophila_melanogaster,cns,AN-R-Sens-B3-ACal-05 (Non-ORN 1),unpublished,NA,"Winding, Pedigo et al. 2023, Miroschnikow et al. 2018, Hueckesfeld et al. 2020",NA,2
larval_drosophila_melanogaster,cns,AN-R-Sens-B3-ACal-06 (Degraded? Temp?),unpublished,NA,"Winding, Pedigo et al. 2023, Hueckesfeld et al. 2020, Miroschnikow et al. 2018",NA,2
larval_drosophila_melanogaster,cns,AN-R-Sens-B3-ACal-07 (upstream of Multig. Olfactory PN 3) right,unpublished,NA,"Winding, Pedigo et al. 2023, Miroschnikow et al. 2018, Hueckesfeld et al. 2020",NA,2
larval_drosophila_melanogaster,cns,AN-R-Sens-B3-ACp-08,unpublished,NA,"Winding, Pedigo et al. 2023, Hueckesfeld et al. 2020, Miroschnikow et al. 2018",NA,2
larval_drosophila_melanogaster,cns,AN-R-Sens-B3-ACp-09 (gustatory pheromone neuron),unpublished,NA,"Winding, Pedigo et al. 2023, Miroschnikow et al. 2018, Hueckesfeld et al. 2020",NA,2
larval_drosophila_melanogaster,cns,AN-R-Sens-B3-ACpl-10,unpublished,NA,"Winding, Pedigo et al. 2023, Miroschnikow et al. 2018, Hueckesfeld et al. 2020",NA,2
larval_drosophila_melanogaster,cns,AN-R-Sens-B3-VM-11,unpublished,NA,"Winding, Pedigo et al. 2023, Miroschnikow et al. 2018, Hueckesfeld et al. 2020",NA,2
larval_drosophila_melanogaster,cns,AN-R-Sens-B3-VM-12,unpublished,NA,"Winding, Pedigo et al. 2023, Miroschnikow et al. 2018, Hueckesfeld et al. 2020",NA,2
larval_drosophila_melanogaster,cns,AN-R-Sens-B3-VM-13,unpublished,NA,"Winding, Pedigo et al. 2023, Hueckesfeld et al. 2020, Miroschnikow et al. 2018",NA,2
larval_drosophila_melanogaster,cns,AN-R-Sens-B3-VM-14,unpublished,NA,"Winding, Pedigo et al. 2023, Hueckesfeld et al. 2020, Miroschnikow et al. 2018",NA,2
larval_drosophila_melanogaster,cns,AN-R-Sens-B3-VM-15,unpublished,NA,"Winding, Pedigo et al. 2023, Hueckesfeld et al. 2020, Miroschnikow et al. 2018",NA,2
larval_drosophila_melanogaster,cns,BK1;DALcl12 v d 20_left,unpublished,NA,"Eschbach, Fushiki et al. 2020b, Winding, Pedigo et al. 2023",NA,4
larval_drosophila_melanogaster,cns,BK1;DALcl12 v d 20_right,unpublished,NA,"Eschbach, Fushiki et al. 2020b, Winding, Pedigo et al. 2023",NA,4
larval_drosophila_melanogaster,cns,BK: DALcl12 v d 19_left,unpublished,NA,"Eschbach, Fushiki et al. 2020b, Winding, Pedigo et al. 2023",NA,4
larval_drosophila_melanogaster,cns,BK: DALcl12 v d 19_right,unpublished,NA,"Eschbach, Fushiki et al. 2020b, Winding, Pedigo et al. 2023",NA,4
larval_drosophila_melanogaster,cns,BN ; DALcm12 L m ant lat 3_left,unpublished,NA,"Eschbach, Fushiki et al. 2020, Eschbach, Fushiki et al. 2020b, Winding, Pedigo et al. 2023",NA,4
larval_drosophila_melanogaster,cns,BN ; DALcm12 L m ant lat 3_right,unpublished,NA,"Eschbach, Fushiki et al. 2020, Eschbach, Fushiki et al. 2020b, Winding, Pedigo et al. 2023",NA,4
larval_drosophila_melanogaster,cns,BSD; BAmd2 ven desc lat 5_right,unpublished,NA,"Eschbach, Fushiki et al. 2020b, Winding, Pedigo et al. 2023",NA,4
larval_drosophila_melanogaster,cns,BT; BAmd2 ven desc lat 5_left,unpublished,NA,"Eschbach, Fushiki et al. 2020b, Winding, Pedigo et al. 2023",NA,4
larval_drosophila_melanogaster,cns,Basin-1 a4l,unpublished,NA,"Ohyama, Schneider-Mizell et al. 2015",NA,2
larval_drosophila_melanogaster,cns,Basin-1 a4r,unpublished,NA,"Ohyama, Schneider-Mizell et al. 2015",NA,2
larval_drosophila_melanogaster,cns,Basin-3 a4l,unpublished,NA,"Ohyama, Schneider-Mizell et al. 2015",NA,2
larval_drosophila_melanogaster,cns,CSD left,unpublished,NA,"Winding, Pedigo et al. 2023, Berck, Khandelwal et al. 2016",NA,2
larval_drosophila_melanogaster,cns,CSD right,unpublished,NA,"Winding, Pedigo et al. 2023, Berck, Khandelwal et al. 2016",NA,2
larval_drosophila_melanogaster,cns,ChalOLP;left,unpublished,NA,"Winding, Pedigo et al. 2023, Larderet, Fritsch et al. 2017",NA,4
larval_drosophila_melanogaster,cns,ChalOLP;right,unpublished,NA,"Winding, Pedigo et al. 2023, Larderet, Fritsch et al. 2017",NA,4
larval_drosophila_melanogaster,cns,DA_left,unpublished,NA,"Eschbach, Fushiki et al. 2020, Eschbach, Fushiki et al. 2020b, Winding, Pedigo et al. 2023",NA,4
larval_drosophila_melanogaster,cns,DA_right,unpublished,NA,"Eschbach, Fushiki et al. 2020, Eschbach, Fushiki et al. 2020b, Winding, Pedigo et al. 2023",NA,4
larval_drosophila_melanogaster,cns,DE: CPe 1_left,unpublished,NA,"Eschbach, Fushiki et al. 2020, Eschbach, Fushiki et al. 2020b, Winding, Pedigo et al. 2023",NA,4
larval_drosophila_melanogaster,cns,DE: CPe 1_right,unpublished,NA,"Eschbach, Fushiki et al. 2020, Eschbach, Fushiki et al. 2020b, Winding, Pedigo et al. 2023",NA,4
larval_drosophila_melanogaster,cns,DPMpl lat 4 loSMpl_left,unpublished,NA,"Eschbach, Fushiki et al. 2020, Eschbach, Fushiki et al. 2020b, Winding, Pedigo et al. 2023",NA,4
larval_drosophila_melanogaster,cns,DPMpl lat 4 loSMpl_right,unpublished,NA,"Eschbach, Fushiki et al. 2020, Eschbach, Fushiki et al. 2020b, Winding, Pedigo et al. 2023",NA,4
larval_drosophila_melanogaster,cns,Drunken-1 a1l,unpublished,NA,"Barnes et al. 2022, Valdes-Aleman et al. 2021, Jovanic, Schneider-Mizell et al. 2016",NA,4
larval_drosophila_melanogaster,cns,Drunken-1 a1r,unpublished,NA,"Barnes et al. 2022, Valdes-Aleman et al. 2021, Jovanic, Schneider-Mizell et al. 2016",NA,4
larval_drosophila_melanogaster,cns,FLON;left,unpublished,NA,"Winding, Pedigo et al. 2023",NA,4
larval_drosophila_melanogaster,cns,FLON;right,unpublished,NA,"Winding, Pedigo et al. 2023",NA,4
larval_drosophila_melanogaster,cns,GlulOLP;left,unpublished,NA,"Winding, Pedigo et al. 2023, Larderet, Fritsch et al. 2017",NA,4
larval_drosophila_melanogaster,cns,GlulOLP;right,unpublished,NA,"Winding, Pedigo et al. 2023, Larderet, Fritsch et al. 2017",NA,4
larval_drosophila_melanogaster,cns,Griddle-1 a1l,unpublished,NA,"Barnes et al. 2022, Valdes-Aleman et al. 2021, Mark et al. 2019, Jovanic, Schneider-Mizell et al. 2016",NA,4
larval_drosophila_melanogaster,cns,Griddle-1 a1r,unpublished,NA,"Barnes et al. 2022, Valdes-Aleman et al. 2021, Jovanic, Schneider-Mizell et al. 2016",NA,4
larval_drosophila_melanogaster,cns,Griddle-1 t3l,unpublished,NA,"Barnes et al. 2022, Jovanic, Schneider-Mizell et al. 2016",NA,4
larval_drosophila_melanogaster,cns,Griddle-1 t3r,unpublished,NA,"Barnes et al. 2022, Jovanic, Schneider-Mizell et al. 2016",NA,4
larval_drosophila_melanogaster,cns,Griddle-2 a1l,unpublished,NA,"Barnes et al. 2022, Mark et al. 2019, Valdes-Aleman et al. 2021, Jovanic, Schneider-Mizell et al. 2016",NA,4
larval_drosophila_melanogaster,cns,Griddle-2 a1r,unpublished,NA,"Barnes et al. 2022, Valdes-Aleman et al. 2021, Jovanic, Schneider-Mizell et al. 2016",NA,4
larval_drosophila_melanogaster,cns,Griddle-2 t3l,unpublished,NA,"Jovanic, Schneider-Mizell et al. 2016",NA,4
larval_drosophila_melanogaster,cns,Griddle-2 t3r,unpublished,NA,"Jovanic, Schneider-Mizell et al. 2016",NA,4
larval_drosophila_melanogaster,cns,Handle-A a1,unpublished,NA,"Valdes-Aleman et al. 2021, Ohyama, Schneider-Mizell et al. 2015, Jovanic, Schneider-Mizell et al. 2016, Burgos et al 2018",NA,4
larval_drosophila_melanogaster,cns,Handle-B a1,unpublished,NA,"Ohyama, Schneider-Mizell et al. 2015, Jovanic, Schneider-Mizell et al. 2016",NA,4
larval_drosophila_melanogaster,cns,Headphone_left,unpublished,NA,"Eschbach, Fushiki et al. 2020, Winding, Pedigo et al. 2023",NA,4
larval_drosophila_melanogaster,cns,Headphone_right,unpublished,NA,"Eschbach, Fushiki et al. 2020, Winding, Pedigo et al. 2023",NA,4
larval_drosophila_melanogaster,cns,KC #0,unpublished,NA,"Eschbach, Fushiki et al. 2020b, Winding, Pedigo et al. 2023, Eichler, Li, Litwin-Kumar et al. 2017",NA,2
larval_drosophila_melanogaster,cns,KC no claws,unpublished,NA,"Eschbach, Fushiki et al. 2020b, Winding, Pedigo et al. 2023, Eichler, Li, Litwin-Kumar et al. 2017",NA,2
